0.71619E-02 0.29308E-06 0.00000E+01 165750 0 0 9034 0.12620E+07 0.00000E+01 0.71619E-02 0.00000E+01 0.00000E+01 0
1 0.007162 1.9589e-11 1.3701e-07 0.007162 0.007162
2 0.0071643 4.4467e-06 0.043967 0.0098931 0.0071643
3 0.0071623 1.7862e-06 0.024984 0.0085928 0.0071623
4 0.0071621 4.7689e-06 0.047167 0.0099273 0.0071621
5 0.0071597 1.7961e-06 0.025132 0.010317 0.0071597
6 0.0071612 9.269e-07 0.018338 0.009275 0.0071612
7 0.0071617 4.7586e-06 0.047068 0.01352 0.0071617
8 0.0071594 1.7186e-06 0.024048 0.0085896 0.0071594
9 0.0071619 9.1419e-07 0.018084 0.0091988 0.0071619
10 0.007162 1.9589e-11 1.3701e-07 0.007162 0.007162
11 0.0071595 4.1408e-06 0.04097 0.0096919 0.0071595
12 0.0071642 1.9394e-06 0.02712 0.0086009 0.0071642
13 0.007162 1.9702e-11 1.3779e-07 0.007162 0.007162
14 0.0071613 4.6615e-06 0.04611 0.013179 0.0071613
15 0.0071644 1.8489e-06 0.025853 0.0085479 0.0071644
16 0.0071537 4.2453e-06 0.042038 0.013408 0.0071537
17 0.0071627 1.8538e-06 0.025929 0.010188 0.0071627
18 0.0071637 9.3679e-07 0.018527 0.0091071 0.0071637
