0.15516E-05 0.15771E-07 0.00000E+01 48204 0 0 1732 0.11160E+10 0.00000E+01 0.15516E-05 0.00000E+01 0.00000E+01 0
1 1.5806e-06 4.6925e-08 1.742 3.8983e-05 1.5806e-06
2 1.5274e-06 3.3482e-08 1.819 5.2439e-05 1.5274e-06
3 1.561e-06 2.3926e-08 1.7987 7.1637e-05 1.561e-06
4 1.6392e-06 4.6506e-08 1.6647 4.6695e-05 1.6392e-06
5 1.521e-06 3.0492e-08 1.6636 3.9912e-05 1.521e-06
6 1.5396e-06 2.2216e-08 1.6933 5.6644e-05 1.5396e-06
