 0.20828E-01 0.16141E-03 0.00000E+00    75012     3855    4     2070 0.994E+05 0.28909E-07  0.20828E-01  0.99652E-05  0.99652E-05     2070
   2    0.21244E-01    0.63061E-03    0.29684E+01    0.26287E+01    0.21244E-01
   3    0.20757E-01    0.30697E-03    0.20914E+01    0.13454E+01    0.20757E-01
   4    0.20814E-01    0.19898E-03    0.19119E+01    0.92312E+00    0.20814E-01
