 0.29986E-05 0.34633E-07 0.00000E+00    35010     2170    3     1016 0.339E+09 0.83420E-11  0.29986E-05  0.29232E-08  0.29232E-08     1016
   1    0.31973E-05    0.19460E-06    0.43037E+01    0.70879E-03    0.31973E-05
   2    0.29588E-05    0.66987E-07    0.22640E+01    0.17866E-03    0.29588E-05
   3    0.30031E-05    0.41348E-07    0.19471E+01    0.11111E-03    0.30031E-05
