0.14783E-05 0.34598E-08 0.00000E+01 995974 0 0 27923 0.18900E+11 0.00000E+01 0.14783E-05 0.00000E+01 0.00000E+01 0
1 1.4513e-06 3.4117e-08 2.289 7.8163e-05 1.4513e-06
2 1.5017e-06 2.2446e-08 2.0583 7.5901e-05 1.5017e-06
3 1.4666e-06 1.3784e-08 1.8304 6.3979e-05 1.4666e-06
4 1.4809e-06 3.6121e-08 2.375 0.00011018 1.4809e-06
5 1.4667e-06 2.1905e-08 2.0566 7.479e-05 1.4667e-06
6 1.4606e-06 1.4159e-08 1.8879 6.7809e-05 1.4606e-06
7 1.4285e-06 3.4417e-08 2.3461 7.3057e-05 1.4285e-06
8 1.4585e-06 2.1917e-08 2.0694 7.9046e-05 1.4585e-06
9 1.4862e-06 1.4175e-08 1.8575 7.1516e-05 1.4862e-06
10 1.4571e-06 3.8323e-08 2.561 0.0001276 1.4571e-06
11 1.4829e-06 2.2672e-08 2.1055 8.5435e-05 1.4829e-06
12 1.4931e-06 1.4178e-08 1.8492 5.903e-05 1.4931e-06
13 1.4971e-06 4.1269e-08 2.6843 0.00012271 1.4971e-06
14 1.4634e-06 2.2488e-08 2.1162 7.9327e-05 1.4634e-06
15 1.4793e-06 1.3853e-08 1.8238 6.5599e-05 1.4793e-06
16 1.5174e-06 4.4882e-08 2.8801 0.00022999 1.5174e-06
17 1.4701e-06 2.238e-08 2.0965 9.2722e-05 1.4701e-06
18 1.4714e-06 1.4718e-08 1.948 8.0118e-05 1.4714e-06
19 1.4866e-06 4.0792e-08 2.672 0.00014831 1.4866e-06
20 1.4961e-06 2.3899e-08 2.1999 9.9715e-05 1.4961e-06
21 1.4922e-06 1.3943e-08 1.8197 6.5657e-05 1.4922e-06
22 1.5586e-06 4.0808e-08 2.5495 0.00013534 1.5586e-06
23 1.4831e-06 2.2287e-08 2.0694 8.3818e-05 1.4831e-06
24 1.4726e-06 1.3967e-08 1.8471 7.1436e-05 1.4726e-06
25 1.5109e-06 3.7172e-08 2.3957 8.3161e-05 1.5109e-06
26 1.4605e-06 2.1466e-08 2.0241 7.3085e-05 1.4605e-06
27 1.4906e-06 1.4156e-08 1.8496 6.1337e-05 1.4906e-06
28 1.4687e-06 3.6918e-08 2.4476 0.00010833 1.4687e-06
29 1.4523e-06 2.1324e-08 2.022 6.9568e-05 1.4523e-06
30 1.4674e-06 1.3913e-08 1.8465 7.9702e-05 1.4674e-06
31 1.4031e-06 3.2126e-08 2.2295 6.4714e-05 1.4031e-06
32 1.4993e-06 2.3249e-08 2.1354 9.7687e-05 1.4993e-06
33 1.4547e-06 1.3777e-08 1.8444 7.0245e-05 1.4547e-06
34 1.4683e-06 3.8109e-08 2.5274 0.00011885 1.4683e-06
35 1.5101e-06 2.3041e-08 2.1012 9.064e-05 1.5101e-06
36 1.4804e-06 1.4174e-08 1.8646 6.2757e-05 1.4804e-06
37 1.5029e-06 3.9233e-08 2.542 8.0266e-05 1.5029e-06
38 1.4842e-06 2.337e-08 2.1684 0.00010312 1.4842e-06
39 1.4807e-06 1.3967e-08 1.837 5.7933e-05 1.4807e-06
40 1.438e-06 4.0881e-08 2.7683 0.00020818 1.438e-06
41 1.5173e-06 2.3415e-08 2.1251 8.4535e-05 1.5173e-06
42 1.4886e-06 1.442e-08 1.8865 7.7507e-05 1.4886e-06
