 1   4
 2   4
 3   4
 4   4
 5   4
 6   4
 7   4
 8  -7
 9  -2
10  -1
11  -4
12  -3
13  -6
14  -5
15  -7
16  -7
17  -1
18  -2
19  -3
20  -4
21  -5
22  -6
23  -1
24  -2
25  -3
26  -4
27  -5
28  -6
