 0.29928E-05 0.38023E-07 0.00000E+00    35010     2288    3     1182 0.395E+09 0.83399E-11  0.29928E-05  0.25070E-08  0.25070E-08     1182
   1    0.32203E-05    0.17854E-06    0.39204E+01    0.52268E-03    0.32203E-05
   2    0.29288E-05    0.64900E-07    0.22159E+01    0.15519E-03    0.29288E-05
   3    0.30024E-05    0.39214E-07    0.18471E+01    0.10406E-03    0.30024E-05
