 0.24616E-05 0.13563E-07 0.00000E+00    16915      971    3      966 0.392E+09 0.14134E-10  0.24616E-05  0.25483E-08  0.25483E-08      966
   1    0.24472E-05    0.48401E-07    0.97193E+00    0.10302E-04    0.24472E-05
   2    0.24762E-05    0.26625E-07    0.74727E+00    0.10765E-04    0.24762E-05
   3    0.24575E-05    0.16669E-07    0.66663E+00    0.87991E-05    0.24575E-05
