0.13881E-05 0.10266E-07 0.00000E+01 117262 0 0 3068 0.22150E+10 0.00000E+01 0.13881E-05 0.00000E+01 0.00000E+01 0
1 1.422e-06 4.2711e-08 2.655 0.00011741 1.422e-06
2 1.4173e-06 2.3167e-08 2.0435 6.1377e-05 1.4173e-06
3 1.3682e-06 1.4107e-08 1.8229 6.3916e-05 1.3682e-06
4 1.4305e-06 3.988e-08 2.4642 0.00010159 1.4305e-06
5 1.37e-06 2.2705e-08 2.0719 6.7435e-05 1.37e-06
6 1.3939e-06 1.5197e-08 1.9274 8.0591e-05 1.3939e-06
