 0.29607E-05 0.22406E-07 0.00000E+00    75010     3827    4     1911 0.645E+09 0.41120E-11  0.29607E-05  0.15346E-08  0.15346E-08     1911
   2    0.29099E-05    0.72234E-07    0.24823E+01    0.16588E-03    0.29099E-05
   3    0.29782E-05    0.43431E-07    0.20623E+01    0.14312E-03    0.29782E-05
   4    0.29607E-05    0.28057E-07    0.18953E+01    0.12596E-03    0.29607E-05
