0.15576E-05 0.41030E-08 0.00000E+01 526576 0 0 19536 0.12546E+11 0.00000E+01 0.15576E-05 0.00000E+01 0.00000E+01 0
1 1.5722e-06 3.9915e-08 1.6818 5.9605e-05 1.5722e-06
2 1.5275e-06 2.5816e-08 1.5832 4.1156e-05 1.5275e-06
3 1.5549e-06 1.9618e-08 1.6715 5.0537e-05 1.5549e-06
4 1.511e-06 3.6252e-08 1.5893 3.8865e-05 1.511e-06
5 1.5889e-06 2.9027e-08 1.7114 4.1817e-05 1.5889e-06
6 1.5931e-06 2.0725e-08 1.7235 4.9209e-05 1.5931e-06
7 1.543e-06 3.9781e-08 1.7079 3.9967e-05 1.543e-06
8 1.5958e-06 2.9416e-08 1.7268 5.9538e-05 1.5958e-06
9 1.5713e-06 1.9966e-08 1.6834 4.7231e-05 1.5713e-06
10 1.5474e-06 3.9473e-08 1.6897 4.5849e-05 1.5474e-06
11 1.5686e-06 2.918e-08 1.7427 6.8725e-05 1.5686e-06
12 1.546e-06 2.0356e-08 1.7445 5.5159e-05 1.546e-06
13 1.6303e-06 4.0654e-08 1.6518 3.3677e-05 1.6303e-06
14 1.5675e-06 2.7805e-08 1.6618 5.2719e-05 1.5675e-06
15 1.5762e-06 1.9743e-08 1.6594 4.1313e-05 1.5762e-06
16 1.4921e-06 3.748e-08 1.6639 3.9757e-05 1.4921e-06
17 1.5975e-06 2.8716e-08 1.684 4.2556e-05 1.5975e-06
18 1.5616e-06 1.9869e-08 1.6856 6.0896e-05 1.5616e-06
19 1.5526e-06 4.1312e-08 1.7626 5.1714e-05 1.5526e-06
20 1.5655e-06 2.8443e-08 1.7021 4.627e-05 1.5655e-06
21 1.5834e-06 2.1516e-08 1.8002 7.5171e-05 1.5834e-06
22 1.5617e-06 3.9311e-08 1.6674 5.48e-05 1.5617e-06
23 1.5305e-06 2.754e-08 1.6857 4.3582e-05 1.5305e-06
24 1.5318e-06 1.8613e-08 1.6099 3.3515e-05 1.5318e-06
25 1.5985e-06 4.046e-08 1.6767 4.509e-05 1.5985e-06
26 1.5526e-06 2.6929e-08 1.6249 4.5052e-05 1.5526e-06
27 1.519e-06 1.9014e-08 1.6584 5.2898e-05 1.519e-06
28 1.5433e-06 4.0342e-08 1.7316 5.3919e-05 1.5433e-06
29 1.571e-06 2.7364e-08 1.6318 4.1561e-05 1.571e-06
30 1.5548e-06 1.9473e-08 1.6593 4.8109e-05 1.5548e-06
31 1.4968e-06 3.824e-08 1.6923 4.0501e-05 1.4968e-06
32 1.5351e-06 2.8616e-08 1.7463 4.9576e-05 1.5351e-06
33 1.5519e-06 2.1131e-08 1.8039 7.941e-05 1.5519e-06
34 1.5857e-06 4.2772e-08 1.7868 5.0032e-05 1.5857e-06
35 1.5722e-06 2.846e-08 1.6958 4.1034e-05 1.5722e-06
36 1.5474e-06 2.0397e-08 1.7463 0.00010079 1.5474e-06
37 1.5879e-06 3.0194e-08 1.7813 5.5016e-05 1.5879e-06
38 1.5508e-06 2.0726e-08 1.7705 5.6493e-05 1.5508e-06
39 1.5651e-06 1.4668e-08 1.7559 6.3121e-05 1.5651e-06
40 1.5764e-06 4.4451e-08 1.8679 7.1653e-05 1.5764e-06
41 1.5728e-06 2.9687e-08 1.7682 5.283e-05 1.5728e-06
42 1.5259e-06 2.0062e-08 1.7418 5.6485e-05 1.5259e-06
43 1.5353e-06 3.7863e-08 1.6336 3.4508e-05 1.5353e-06
44 1.579e-06 2.7466e-08 1.6295 4.7429e-05 1.579e-06
45 1.5401e-06 1.9071e-08 1.6405 5.3676e-05 1.5401e-06
46 1.6166e-06 4.3402e-08 1.7784 5.1836e-05 1.6166e-06
47 1.5544e-06 2.6346e-08 1.5879 3.9061e-05 1.5544e-06
48 1.5489e-06 1.9754e-08 1.6896 5.2958e-05 1.5489e-06
