0.29889E-05 0.28490E-08 0.00000E+01 7316123 0 0 223122 0.74612E+11 0.00000E+01 0.29889E-05 0.00000E+01 0.00000E+01 0
1 2.9844e-06 7.2351e-08 2.4243 0.00031915 2.9844e-06
2 2.942e-06 4.1942e-08 2.0162 0.00015465 2.942e-06
3 3.0211e-06 2.782e-08 1.8418 0.00013142 3.0211e-06
4 2.9236e-06 6.433e-08 2.2004 0.00015022 2.9236e-06
5 3.049e-06 4.4818e-08 2.0788 0.00023688 3.049e-06
6 3.0161e-06 2.8378e-08 1.8818 0.00018074 3.0161e-06
7 3.0303e-06 8.3579e-08 2.7581 0.00053768 3.0303e-06
8 3.0507e-06 4.447e-08 2.0615 0.00015546 3.0507e-06
9 2.9589e-06 2.5825e-08 1.7456 0.0001063 2.9589e-06
10 3.0341e-06 6.3498e-08 2.0928 0.00013871 3.0341e-06
11 3.0256e-06 4.1139e-08 1.9229 0.00013953 3.0256e-06
12 3.033e-06 2.7741e-08 1.8293 0.00015443 3.033e-06
13 2.8914e-06 1.3748e-07 3.3622 0.0003152 2.8914e-06
14 2.9494e-06 7.2546e-08 2.4597 0.00022674 2.9494e-06
15 2.9366e-06 3.9742e-08 1.9139 0.00012945 2.9366e-06
16 2.9109e-06 7.0079e-08 2.4074 0.00022093 2.9109e-06
17 3.0015e-06 4.4535e-08 2.0984 0.0001788 3.0015e-06
18 2.9997e-06 2.9175e-08 1.9452 0.00019647 2.9997e-06
19 3.1962e-06 7.4213e-08 2.3219 0.0001616 3.1962e-06
20 2.984e-06 4.1378e-08 1.961 0.00013114 2.984e-06
21 2.9853e-06 2.6149e-08 1.7518 0.00012017 2.9853e-06
22 3.054e-06 6.8205e-08 2.2333 0.00014673 3.054e-06
23 3.0186e-06 4.2187e-08 1.9764 0.00014884 3.0186e-06
24 2.9959e-06 2.7039e-08 1.8051 0.00011391 2.9959e-06
25 3.1345e-06 1.355e-07 3.0568 0.00023299 3.1345e-06
26 3.0011e-06 6.6506e-08 2.2161 0.00014878 3.0011e-06
27 2.9408e-06 3.9015e-08 1.8762 0.00016515 2.9408e-06
28 2.9681e-06 6.5064e-08 2.1921 0.00019373 2.9681e-06
29 3.0081e-06 4.2767e-08 2.0106 0.00014736 3.0081e-06
30 2.9989e-06 2.7822e-08 1.8555 0.00011959 2.9989e-06
31 3.0184e-06 6.7815e-08 2.2467 0.00016737 3.0184e-06
32 2.99e-06 4.1411e-08 1.9587 0.00017177 2.99e-06
33 2.9769e-06 2.63e-08 1.7669 0.00012888 2.9769e-06
34 3.1935e-06 1.4413e-07 3.1913 0.00039832 3.1935e-06
35 3.0128e-06 6.5578e-08 2.1766 0.00015538 3.0128e-06
36 3.0051e-06 4.0516e-08 1.9067 0.00017776 3.0051e-06
37 3.0358e-06 7.6337e-08 2.5145 0.00020162 3.0358e-06
38 3.0556e-06 4.4273e-08 2.049 0.00016814 3.0556e-06
39 2.96e-06 2.6192e-08 1.7697 0.00012518 2.96e-06
40 2.9431e-06 6.7441e-08 2.2915 0.00018026 2.9431e-06
41 3.0367e-06 4.3842e-08 2.0417 0.0001958 3.0367e-06
42 3.0133e-06 2.7798e-08 1.845 0.00015005 3.0133e-06
43 3.1973e-06 1.946e-07 4.3037 0.00070879 3.1973e-06
44 2.9588e-06 6.6987e-08 2.264 0.00017866 2.9588e-06
45 3.0031e-06 4.1348e-08 1.9471 0.00011111 3.0031e-06
46 3.0056e-06 6.4665e-08 2.1515 0.00014342 3.0056e-06
47 3.0221e-06 4.0456e-08 1.8932 0.0001217 3.0221e-06
48 3.0192e-06 2.7201e-08 1.8019 0.00013931 3.0192e-06
49 2.701e-06 1.0625e-07 2.7817 0.00019012 2.701e-06
50 3.0926e-06 7.8384e-08 2.5346 0.00020298 3.0926e-06
51 2.9993e-06 4.0591e-08 1.9139 0.00014254 2.9993e-06
52 3.0482e-06 1.3238e-07 3.0708 0.00017614 3.0482e-06
53 3.0239e-06 6.9711e-08 2.3053 0.00017651 3.0239e-06
54 2.9834e-06 4.0637e-08 1.9263 0.00016538 2.9834e-06
55 2.8068e-06 6.7198e-08 2.3941 0.00022085 2.8068e-06
56 2.9833e-06 4.6178e-08 2.1891 0.00023405 2.9833e-06
57 2.9627e-06 2.8804e-08 1.9444 0.00014429 2.9627e-06
58 3.0357e-06 1.2626e-07 2.941 0.00020483 3.0357e-06
59 3.0048e-06 7.006e-08 2.3316 0.00017504 3.0048e-06
60 2.9596e-06 3.9535e-08 1.8891 0.00013949 2.9596e-06
61 2.9565e-06 6.796e-08 2.2986 0.00019939 2.9565e-06
62 2.9145e-06 4.0603e-08 1.9702 0.0001664 2.9145e-06
63 2.9651e-06 2.7499e-08 1.8549 0.00011769 2.9651e-06
64 2.7992e-06 1.121e-07 2.8317 0.00016853 2.7992e-06
65 3.0022e-06 7.6285e-08 2.541 0.00040233 3.0022e-06
66 3.0225e-06 4.0885e-08 1.913 0.00010133 3.0225e-06
67 3.0043e-06 7.1077e-08 2.3659 0.00017591 3.0043e-06
68 2.9866e-06 4.1918e-08 1.9849 0.00017176 2.9866e-06
69 3.0038e-06 2.6485e-08 1.7634 0.00011592 3.0038e-06
70 2.9812e-06 6.3544e-08 2.1315 0.00012459 2.9812e-06
71 2.9157e-06 3.8806e-08 1.8822 0.00014126 2.9157e-06
72 2.9965e-06 2.6405e-08 1.7624 0.00011065 2.9965e-06
73 2.9552e-06 6.165e-08 2.0861 0.00011971 2.9552e-06
74 3.0998e-06 8.188e-08 3.7356 0.0014095 3.0998e-06
75 2.9857e-06 2.7377e-08 1.8339 0.00015121 2.9857e-06
76 3.0067e-06 7.6823e-08 2.5551 0.00031923 3.0067e-06
77 3.007e-06 4.2355e-08 1.992 0.00013561 3.007e-06
78 3.0221e-06 2.6406e-08 1.7475 0.00010563 3.0221e-06
79 3.065e-06 1.3303e-07 3.0691 0.00021885 3.065e-06
80 2.9639e-06 6.9451e-08 2.3432 0.00018829 2.9639e-06
81 2.9952e-06 4.0406e-08 1.9078 0.00012307 2.9952e-06
82 2.9797e-06 7.39e-08 2.4801 0.00023797 2.9797e-06
83 2.9194e-06 4.212e-08 2.0404 0.0001816 2.9194e-06
84 2.9968e-06 2.8969e-08 1.9334 0.00017338 2.9968e-06
85 3.0467e-06 7.1122e-08 2.3344 0.00019629 3.0467e-06
86 2.9832e-06 4.0544e-08 1.922 0.00013754 2.9832e-06
87 3.0512e-06 2.7193e-08 1.7825 0.00012204 3.0512e-06
88 2.9914e-06 6.7458e-08 2.2551 0.00016087 2.9914e-06
89 3.0392e-06 4.5337e-08 2.1097 0.00016156 3.0392e-06
90 2.9875e-06 2.6273e-08 1.7589 0.00013739 2.9875e-06
91 2.9493e-06 6.314e-08 2.1409 0.00017511 2.9493e-06
92 2.9523e-06 4.1023e-08 1.9651 0.00020204 2.9523e-06
93 3.0025e-06 2.7882e-08 1.8572 0.00015864 3.0025e-06
